,id,related_bill__display_number,created,result,question,required,total_minus,total_other,total_plus,vote_type,session,margin,category,link
278,116579,H.R. 2578,2015-06-03T14:03:00,Failed,H.Amdt. 317 (Foster) to H.R. 2578: An amendment to prohibit the use of funds to fund any Experimental Program to ...,1/2,232,5,195,On the Amendment,2015,0.0866511,amendment,https://www.govtrack.us/congress/votes/114-2015/h279
279,116581,H.R. 2578,2015-06-03T14:07:00,Agreed to,H.Amdt. 321 (Bonamici) to H.R. 2578: To prohibit the use of funds to prevent a State from implementing its own ...,1/2,146,4,282,On the Amendment,2015,0.317757,amendment,https://www.govtrack.us/congress/votes/114-2015/h280
280,116580,H.R. 2578,2015-06-03T14:13:00,Failed,H.Amdt. 324 (Ellison) to H.R. 2578: Amendment sought to prohibit use of funds to enter into contracts with entities that ...,1/2,244,4,184,On the Amendment,2015,0.140187,amendment,https://www.govtrack.us/congress/votes/114-2015/h281
281,116578,H.R. 2578,2015-06-03T14:16:00,Failed,H.Amdt. 331 (Grayson) to H.R. 2578: An amendment to prohibit the use of funds to negotiate or enter into a ...,1/2,399,6,27,On the Amendment,2015,0.873239,amendment,https://www.govtrack.us/congress/votes/114-2015/h282
282,116584,H.R. 2578,2015-06-03T14:20:00,Agreed to,H.Amdt. 332 (Rohrabacher) to H.R. 2578: Amendment prohibits the use of funds in the bill to supersede State law in ...,1/2,186,4,242,On the Amendment,2015,0.130841,amendment,https://www.govtrack.us/congress/votes/114-2015/h283
283,116591,H.R. 2578,2015-06-03T14:24:00,Agreed to,H.Amdt. 333 (Grayson) to H.R. 2578: An amendment to prohibit the use of funds to compel a person to testify ...,1/2,182,5,245,On the Amendment,2015,0.147541,amendment,https://www.govtrack.us/congress/votes/114-2015/h284
284,116589,H.R. 2578,2015-06-03T14:29:00,Failed,H.Amdt. 334 (McClintock) to H.R. 2578: Amendment sought to prohibit the use of funds by various states to prevent any ...,1/2,222,4,206,On the Amendment,2015,0.0373832,amendment,https://www.govtrack.us/congress/votes/114-2015/h285
285,116583,H.R. 2578,2015-06-03T14:33:00,Agreed to,H.Amdt. 335 (Perry) to H.R. 2578: An amendment to prohibit the use of funds to take any action to prevent ...,1/2,130,5,297,On the Amendment,2015,0.391101,amendment,https://www.govtrack.us/congress/votes/114-2015/h286
286,116586,H.R. 2578,2015-06-03T14:38:00,Agreed to,H.Amdt. 337 (Garrett) to H.R. 2578: Amendment prohibits the use of funds to enforce the Fair Housing Act in a ...,1/2,196,4,232,On the Amendment,2015,0.0841122,amendment,https://www.govtrack.us/congress/votes/114-2015/h287
287,116598,H.R. 2578,2015-06-03T18:12:00,Agreed to,H.Amdt. 340 (Massie) to H.R. 2578: Amendment prohibits use of funds in contravention of Federal law with respect to cultivation ...,1/2,132,11,289,On the Amendment,2015,0.372922,amendment,https://www.govtrack.us/congress/votes/114-2015/h288
288,116592,H.R. 2578,2015-06-03T18:18:00,Agreed to,H.Amdt. 341 (Massie) to H.R. 2578: An amendment to prohibit the use of funds to treat ammunition as armor piercing ...,1/2,171,11,250,On the Amendment,2015,0.187648,amendment,https://www.govtrack.us/congress/votes/114-2015/h289
289,116601,H.R. 2578,2015-06-03T18:25:00,Agreed to,H.Amdt. 342 (Massie) to H.R. 2578: Amendment prohibits the use of funds by the National Institute of Standards and Technology ...,1/2,43,6,383,On the Amendment,2015,0.798122,amendment,https://www.govtrack.us/congress/votes/114-2015/h290
290,116595,H.R. 2578,2015-06-03T18:28:00,Agreed to,H.Amdt. 346 (Flores) to H.R. 2578: Amendment prohibits the use of funds to implement Executive Order 13547 (75 Fed. Reg. ...,1/2,190,6,236,On the Amendment,2015,0.107981,amendment,https://www.govtrack.us/congress/votes/114-2015/h291
291,116597,H.R. 2578,2015-06-03T18:31:00,Failed,H.Amdt. 349 (Sanford) to H.R. 2578: An amendment to reduce funding in the bill by 2.48 percent across-the-board.,1/2,290,8,134,On the Amendment,2015,0.367925,amendment,https://www.govtrack.us/congress/votes/114-2015/h292
292,116593,H.R. 2578,2015-06-03T18:35:00,Agreed to,H.Amdt. 350 (King) to H.R. 2578: Amendment prohibits the use of funds with respect to the Fifth Circuit Court case ...,1/2,204,6,222,On the Amendment,2015,0.0422535,amendment,https://www.govtrack.us/congress/votes/114-2015/h293
293,116600,H.R. 2578,2015-06-03T18:38:00,Agreed to,H.Amdt. 352 (King) to H.R. 2578: Amendment prohibits use of State and Local Law Enforcement Assistance in contravention of the ...,1/2,198,7,227,On the Amendment,2015,0.0682353,amendment,https://www.govtrack.us/congress/votes/114-2015/h294
294,116599,H.R. 2578,2015-06-03T18:41:00,Agreed to,H.Amdt. 354 (Denham) to H.R. 2578: Amendment increases the effectiveness of recovery plans for species of salmon and steelhead listed ...,1/2,181,6,245,On the Amendment,2015,0.150235,amendment,https://www.govtrack.us/congress/votes/114-2015/h295
295,116596,H.R. 2578,2015-06-03T18:59:00,Failed,"On Motion to Recommit with Instructions: H.R. 2578: Commerce, Justice, Science, and Related Agencies Appropriations Act, 2016",1/2,240,8,184,On the Motion to Recommit,2015,0.132075,procedural,https://www.govtrack.us/congress/votes/114-2015/h296
296,116594,H.R. 2578,2015-06-03T19:05:00,Passed,"H.R. 2578: Commerce, Justice, Science, and Related Agencies Appropriations Act, 2016",1/2,183,7,242,On Passage of the Bill,2015,0.138824,passage,https://www.govtrack.us/congress/votes/114-2015/h297
297,116612,H.R. 2577,2015-06-04T11:51:00,Failed,H.Amdt. 363 (McClintock) to H.R. 2577: Amendment sought to zero out the funding for Payments to Air Carriers and apply ...,1/2,255,11,166,On the Amendment,2015,0.211401,amendment,https://www.govtrack.us/congress/votes/114-2015/h298
298,116609,H.R. 2577,2015-06-04T11:57:00,Agreed to,H.Amdt. 364 (Walberg) to H.R. 2577: Amendment strikes section 102 from the bill which allows the Secretary or his designee ...,1/2,189,8,235,On the Amendment,2015,0.108491,amendment,https://www.govtrack.us/congress/votes/114-2015/h299
299,116608,H.R. 2577,2015-06-04T12:03:00,Failed,"H.Amdt. 371 (Cartwright) to H.R. 2577: Amendment sought to strike section 134 which prohibits the use of funds to develop, ...",1/2,247,9,176,On the Amendment,2015,0.167849,amendment,https://www.govtrack.us/congress/votes/114-2015/h301
300,116610,H.R. 2577,2015-06-04T12:07:00,Failed,H.Amdt. 373 (Garrett) to H.R. 2577: Amendment sought to increase funding for the Federal Railroad Administration's safety and operations account ...,1/2,266,6,160,On the Amendment,2015,0.248826,amendment,https://www.govtrack.us/congress/votes/114-2015/h302
301,116611,H.R. 2577,2015-06-04T12:11:00,Failed,H.Amdt. 375 (Brooks) to H.R. 2577: Amendment sought to eliminate Federal Government operating subsidies of Amtrak.,1/2,283,6,143,On the Amendment,2015,0.328638,amendment,https://www.govtrack.us/congress/votes/114-2015/h303
302,116604,H.R. 2577,2015-06-04T12:14:00,Failed,H.Amdt. 377 (Brooks) to H.R. 2577: Amendment sought to strike capital and debt service subsidies for Amtrak.,1/2,286,7,139,On the Amendment,2015,0.345882,amendment,https://www.govtrack.us/congress/votes/114-2015/h304
303,116607,H.R. 2577,2015-06-04T12:19:00,Failed,H.Amdt. 383 (Capps) to H.R. 2577: Amendment sought to increase funding for the Pipeline and Hazardous Materials Safety Administration's pipeline ...,1/2,222,8,202,On the Amendment,2015,0.0471698,amendment,https://www.govtrack.us/congress/votes/114-2015/h305
304,116605,H.R. 2577,2015-06-04T12:25:00,Failed,H.Amdt. 404 (Lee) to H.R. 2577: Amendment sought to prohibit use of funds in the bill to implement or enforce ...,1/2,247,9,176,On the Amendment,2015,0.167849,amendment,https://www.govtrack.us/congress/votes/114-2015/h306
305,116603,H.R. 2577,2015-06-04T12:28:00,Agreed to,H.Amdt. 393 (Stivers) to H.R. 2577: Amendment prohibits use of funds during FY 2016 for the Private Enforcement Initiative.,1/2,198,10,224,On the Amendment,2015,0.0616114,amendment,https://www.govtrack.us/congress/votes/114-2015/h307
306,116606,H.R. 2577,2015-06-04T12:37:00,Failed,H.Amdt. 366 (Esty) to H.R. 2577: Amendment sought to reduce funding for FAA Operations by $3 million and increase funding ...,1/2,230,18,184,On the Amendment,2015,0.111111,amendment,https://www.govtrack.us/congress/votes/114-2015/h308
307,116616,H.R. 2289,2015-06-09T18:57:00,Passed,H.R. 2289: Commodity End-User Relief Act,1/2,171,15,246,On Passage of the Bill,2015,0.179856,passage,https://www.govtrack.us/congress/votes/114-2015/h309
308,116617,H.R. 2577,2015-06-09T19:11:00,Failed,H.Amdt. 397 (Blackburn) to H.R. 2577: Amendment sought to reduce each amount made available by this Act by 1 percent.,1/2,259,11,163,On the Amendment,2015,0.227488,amendment,https://www.govtrack.us/congress/votes/114-2015/h310
309,116627,H.R. 2577,2015-06-09T19:16:00,Agreed to,"H.Amdt. 399 (Gosar) to H.R. 2577: Amendment prohibits the use of funds to carry out the rule entitled ""Affirmatively Furthering ...",1/2,193,11,229,On the Amendment,2015,0.0853081,amendment,https://www.govtrack.us/congress/votes/114-2015/h311
310,116632,H.R. 2577,2015-06-09T19:19:00,Failed,"H.Amdt. 401 (Gosar) to H.R. 2577: Amendment sought to prohibit the use of funds to implement, administer, or enforce the ...",1/2,286,11,136,On the Amendment,2015,0.35545,amendment,https://www.govtrack.us/congress/votes/114-2015/h312
311,116625,H.R. 2577,2015-06-09T19:23:00,Failed,H.Amdt. 405 (Posey) to H.R. 2577: Amendment sought to prohibit the use of funds by the Department of Transportation to ...,1/2,260,10,163,On the Amendment,2015,0.229314,amendment,https://www.govtrack.us/congress/votes/114-2015/h313
312,116618,H.R. 2577,2015-06-09T19:26:00,Failed,H.Amdt. 407 (Sessions) to H.R. 2577: Amendment sought to prohibit the use of funds to support Amtrak's Sunset Limited line ...,1/2,218,10,205,On the Amendment,2015,0.0307329,amendment,https://www.govtrack.us/congress/votes/114-2015/h314
313,116628,H.R. 2577,2015-06-09T19:30:00,Failed,H.Amdt. 409 (Sessions) to H.R. 2577: Amendment sought to prohibit the use of funds to support any Amtrak route whose ...,1/2,237,10,186,On the Amendment,2015,0.120567,amendment,https://www.govtrack.us/congress/votes/114-2015/h315
314,116635,H.R. 2577,2015-06-09T19:34:00,Failed,H.Amdt. 410 (Schiff) to H.R. 2577: Amendment sought to prohibit the use of funds to enforce section 47524 of title ...,1/2,266,10,157,On the Amendment,2015,0.257683,amendment,https://www.govtrack.us/congress/votes/114-2015/h316
315,116626,H.R. 2577,2015-06-09T19:39:00,Failed,H.Amdt. 411 (Posey) to H.R. 2577: Amendment sought to prohibit the use of funds by the Department of Transportation to ...,1/2,275,10,148,On the Amendment,2015,0.300236,amendment,https://www.govtrack.us/congress/votes/114-2015/h317
316,116623,H.R. 2577,2015-06-09T19:44:00,Failed,H.Amdt. 413 (Posey) to H.R. 2577: Amendment sought to prohibit the use of funds by the Department of Transportation to ...,1/2,287,12,134,On the Amendment,2015,0.36342,amendment,https://www.govtrack.us/congress/votes/114-2015/h318
317,116630,H.R. 2577,2015-06-09T22:37:00,Agreed to,H.Amdt. 420 (Yoho) to H.R. 2577: Amendment prohibits the use of funds in contravention of current law which prevents illegal ...,1/2,181,8,244,On the Amendment,2015,0.148235,amendment,https://www.govtrack.us/congress/votes/114-2015/h319
318,116622,H.R. 2577,2015-06-09T22:42:00,Agreed to,H.Amdt. 422 (Brooks) to H.R. 2577: Amendment prohibits use of funds to subsidize housing assistance for illegal aliens.,1/2,180,7,246,On the Amendment,2015,0.15493,amendment,https://www.govtrack.us/congress/votes/114-2015/h320
319,116633,H.R. 2577,2015-06-09T22:47:00,Agreed to,H.Amdt. 424 (Hultgren) to H.R. 2577: An amendment to prohibit the use of funds by the FAA for the bio-data ...,1/2,186,7,240,On the Amendment,2015,0.126761,amendment,https://www.govtrack.us/congress/votes/114-2015/h321
320,116619,H.R. 2577,2015-06-09T22:51:00,Failed,H.Amdt. 425 (Meehan) to H.R. 2577: Amendment sought to prohibit the use of funds for Amtrak capital grants used for ...,1/2,227,7,199,On the Amendment,2015,0.0657277,amendment,https://www.govtrack.us/congress/votes/114-2015/h322
321,116620,H.R. 2577,2015-06-09T22:54:00,Agreed to,H.Amdt. 428 (Garrett) to H.R. 2577: Amendment prohibits use of funds to implement economic sanctions which weaken credit availability and ...,1/2,195,7,231,On the Amendment,2015,0.084507,amendment,https://www.govtrack.us/congress/votes/114-2015/h323
322,116621,H.R. 2577,2015-06-09T22:57:00,Failed,H.Amdt. 429 (Ellison) to H.R. 2577: Amendment sought to prohibit the use of funds for contracts to entities that have ...,1/2,243,8,182,On the Amendment,2015,0.143529,amendment,https://www.govtrack.us/congress/votes/114-2015/h324
323,116636,H.R. 2577,2015-06-09T23:01:00,Failed,"H.Amdt. 430 (Emmer) to H.R. 2577: Amendment sought to prohibit use of funds to carry out enrichments such as artwork, ...",1/2,214,7,212,On the Amendment,2015,0.00469484,amendment,https://www.govtrack.us/congress/votes/114-2015/h325
324,116631,H.R. 2577,2015-06-09T23:05:00,Agreed to,H.Amdt. 435 (Peters) to H.R. 2577: Amendment prohibits use of funds by Federal contractors to discriminate on the basis of ...,1/2,184,8,241,On the Amendment,2015,0.134118,amendment,https://www.govtrack.us/congress/votes/114-2015/h326
325,116629,H.R. 2577,2015-06-09T23:09:00,Agreed to,H.Amdt. 439 (Issa) to H.R. 2577: An amendment to prohibit the use of funds to acquire a camera for the ...,1/2,129,7,297,On the Amendment,2015,0.394366,amendment,https://www.govtrack.us/congress/votes/114-2015/h327
326,116624,H.R. 2577,2015-06-09T23:29:00,Failed,"On Motion to Recommit with Instructions: H.R. 2577: Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2016",1/2,244,8,181,On the Motion to Recommit,2015,0.148235,procedural,https://www.govtrack.us/congress/votes/114-2015/h328
327,116634,H.R. 2577,2015-06-09T23:35:00,Passed,"H.R. 2577: Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2016",1/2,210,7,216,On Passage of the Bill,2015,0.0140845,passage,https://www.govtrack.us/congress/votes/114-2015/h329
328,116637,H.Res. 303,2015-06-10T14:11:00,Passed,H.Res. 303: Providing for consideration of the bill (H.R. 2685) making appropriations for the Department of Defense for the fiscal ...,1/2,187,2,244,On the Resolution,2015,0.132251,passage,https://www.govtrack.us/congress/votes/114-2015/h330
329,116639,H.Res. 295,2015-06-10T14:21:00,Passed,"H.Res. 295: Supporting local law enforcement agencies in their continued work to serve our communities, and supporting their use of ...",2/3,6,6,421,On Motion to Suspend the Rules and Agree,2015,0.971897,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h331
330,116638,,2015-06-10T14:33:00,Passed,On Approving the Journal,1/2,168,9,256,On Approving the Journal,2015,0.207547,procedural,https://www.govtrack.us/congress/votes/114-2015/h332
331,116652,H.R. 2393,2015-06-10T22:05:00,Passed,H.R. 2393: Country of Origin Labeling Amendments Act of 2015,1/2,131,2,300,On Passage of the Bill,2015,0.392111,passage,https://www.govtrack.us/congress/votes/114-2015/h333
332,116644,H.R. 2685,2015-06-10T22:11:00,Failed,H.Amdt. 442 (Lowenthal) to H.R. 2685: Amendment sought to increase funding to the STARBASE Youth Program by $5 million.,1/2,237,1,195,On the Amendment,2015,0.0972222,amendment,https://www.govtrack.us/congress/votes/114-2015/h334
333,116651,H.R. 2685,2015-06-10T22:16:00,Agreed to,H.Amdt. 466 (Huffman) to H.R. 2685: Amendment strikes section 8053 regarding funds for implementing cost-effective agreements for required heating facility ...,1/2,179,2,252,On the Amendment,2015,0.169374,amendment,https://www.govtrack.us/congress/votes/114-2015/h335
334,116641,H.R. 2685,2015-06-10T22:19:00,Failed,H.Amdt. 467 (Visclosky) to H.R. 2685: Amendment sought to strike section 8100 regarding a prohibition on the use of funds ...,1/2,257,2,174,On the Amendment,2015,0.192575,amendment,https://www.govtrack.us/congress/votes/114-2015/h336
335,116648,H.R. 2685,2015-06-10T22:22:00,Failed,"H.Amdt. 468 (Nadler) to H.R. 2685: Amendment sought to strike section 8101, regarding prohibition of funds for use in replacement ...",1/2,259,1,173,On the Amendment,2015,0.199074,amendment,https://www.govtrack.us/congress/votes/114-2015/h337
336,116646,H.R. 2685,2015-06-10T22:25:00,Failed,H.Amdt. 469 (Nadler) to H.R. 2685: Amendment sought to strike section 8102 regarding prohibition of funds to transfer any individual ...,1/2,251,1,181,On the Amendment,2015,0.162037,amendment,https://www.govtrack.us/congress/votes/114-2015/h338
337,116647,H.R. 2685,2015-06-10T22:30:00,Agreed to,H.Amdt. 471 (Forbes) to H.R. 2685: Amendment strikes section 8122 regarding the prohibition of the transfer of funds to the ...,1/2,111,1,321,On the Amendment,2015,0.486111,amendment,https://www.govtrack.us/congress/votes/114-2015/h339
