,Member,Bill,Link,Vote,Question
1317,409888,117268, https://www.govtrack.us/congress/votes/114-2015/h507 ,Yea,"H.R. 322: To designate the facility of the United States Postal Service located at 16105 Swingley Ridge Road in Chesterfield, ..."
1318,409888,117277, https://www.govtrack.us/congress/votes/114-2015/h518 ,Yea,H.R. 348: RAPID Act
1319,409888,117865, https://www.govtrack.us/congress/votes/114-2015/h552 ,Yea,H.Res. 348: Supporting the right of the people of Ukraine to freely elect their government and determine their future.
1320,400333,116107, https://www.govtrack.us/congress/votes/114-2015/h6 ,No,H.Res. 5: Adopting rules for the One Hundred Fourteenth Congress.
1321,400333,116248, https://www.govtrack.us/congress/votes/114-2015/h88 ,Yea,H.R. 1020: STEM Education Act of 2015
1322,400333,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
1323,400333,116805, https://www.govtrack.us/congress/votes/114-2015/h458 ,No,H.R. 1734: Improving Coal Combustion Residuals Regulation Act of 2015
1324,400333,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
1325,400333,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
1326,400333,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
1327,400333,117219, https://www.govtrack.us/congress/votes/114-2015/h471 ,No,"H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of title 5, United States Code, ..."
1328,400333,117220, https://www.govtrack.us/congress/votes/114-2015/h472 ,Yea,H.R. 675: Veterans Compensation Cost-of-Living Adjustment Act of 2015
1329,400333,117222, https://www.govtrack.us/congress/votes/114-2015/h482 ,No,H.R. 427: Regulations from the Executive in Need of Scrutiny Act of 2015
1330,400333,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
1331,400333,117264, https://www.govtrack.us/congress/votes/114-2015/h506 ,No,H.R. 3504: Born-Alive Abortion Survivors Protection Act
1332,412584,116149, https://www.govtrack.us/congress/votes/114-2015/h41 ,No,H.R. 161: Natural Gas Pipeline Permitting Reform Act
1333,412584,116384, https://www.govtrack.us/congress/votes/114-2015/h147 ,Yea,H.R. 1480: SAFE Act Confidentiality and Privilege Enhancement Act
1334,412584,116803, https://www.govtrack.us/congress/votes/114-2015/h451 ,No,"H.Res. 369: Providing for consideration of the bill (H.R. 1599) to amend the Federal Food, Drug, and Cosmetic Act with ..."
1335,412584,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
1336,412584,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1337,412584,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1338,412584,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
1339,412585,116125, https://www.govtrack.us/congress/votes/114-2015/h17 ,Yea,H.R. 203: Clay Hunt SAV Act
1340,412585,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
1341,412585,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
1342,412585,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
1343,412585,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1344,412585,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1345,412585,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
1346,412580,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,No,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
1347,412580,116696, https://www.govtrack.us/congress/votes/114-2015/h377 ,Yea,H.R. 805: Domain Openness Through Continued Oversight Matters Act of 2015
1348,412580,116698, https://www.govtrack.us/congress/votes/114-2015/h378 ,Yea,H.R. 2576: TSCA Modernization Act of 2015
1349,412580,116817, https://www.govtrack.us/congress/votes/114-2015/h464 ,No,H.Res. 370: Providing for consideration of the bill (H.R. 3009) to amend section 241(i) of the Immigration and Nationality Act ...
1350,412580,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1351,412580,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1352,412580,117302, https://www.govtrack.us/congress/votes/114-2015/h535 ,Yea,H.R. 1839: RAISE Act of 2015
1353,412580,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
1354,412581,116226, https://www.govtrack.us/congress/votes/114-2015/h70 ,Yea,H.R. 720: Gerardo Hernandez Airport Security Act of 2015
1355,412581,116311, https://www.govtrack.us/congress/votes/114-2015/h130 ,No,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015
1356,412581,116310, https://www.govtrack.us/congress/votes/114-2015/h131 ,Yea,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.
1357,412581,116594, https://www.govtrack.us/congress/votes/114-2015/h297 ,Yea,"H.R. 2578: Commerce, Justice, Science, and Related Agencies Appropriations Act, 2016"
1358,412581,116803, https://www.govtrack.us/congress/votes/114-2015/h451 ,Yea,"H.Res. 369: Providing for consideration of the bill (H.R. 1599) to amend the Federal Food, Drug, and Cosmetic Act with ..."
1359,412581,116819, https://www.govtrack.us/congress/votes/114-2015/h466 ,Yea,H.R. 3009: Enforce the Law for Sanctuary Cities Act
1360,412581,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
1361,412581,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
1362,412581,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
1363,412581,117268, https://www.govtrack.us/congress/votes/114-2015/h507 ,Yea,"H.R. 322: To designate the facility of the United States Postal Service located at 16105 Swingley Ridge Road in Chesterfield, ..."
1364,412581,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1365,412581,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1366,412581,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
1367,412583,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
1368,412583,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1369,412583,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1370,412583,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
1371,412625,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
1372,412625,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,No,H.R. 749: Passenger Rail Reform and Investment Act of 2015
1373,412625,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,Yea,H.R. 36: Pain-Capable Unborn Child Protection Act
1374,412625,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,Yea,H.R. 2289: Commodity End-User Relief Act
1375,412625,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
1376,412625,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
1377,412625,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
1378,412625,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
1379,412625,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
1380,412625,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
1381,412625,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1382,412625,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1383,412625,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
1384,412624,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
1385,412624,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,No,H.R. 749: Passenger Rail Reform and Investment Act of 2015
1386,412624,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,Yea,H.R. 36: Pain-Capable Unborn Child Protection Act
1387,412624,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,Yea,H.R. 2289: Commodity End-User Relief Act
1388,412624,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
1389,412624,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
1390,412624,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
1391,412624,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
1392,412624,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
1393,412624,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
1394,412624,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
1395,412624,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1396,412624,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1397,412624,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
1398,412627,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
1399,412627,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
1400,412627,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
1401,412627,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
1402,412627,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,No,H.R. 749: Passenger Rail Reform and Investment Act of 2015
1403,412627,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,Yea,H.R. 36: Pain-Capable Unborn Child Protection Act
1404,412627,116616, https://www.govtrack.us/congress/votes/114-2015/h309 ,Yea,H.R. 2289: Commodity End-User Relief Act
1405,412627,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
1406,412627,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
1407,412627,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
1408,412627,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
1409,412627,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
1410,412627,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
1411,412627,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
1412,412627,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
1413,412627,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
1414,412627,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
1415,412627,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
1416,412627,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
1417,412627,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
1418,412627,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
1419,412626,116244, https://www.govtrack.us/congress/votes/114-2015/h84 ,Yea,H.R. 212: Drinking Water Protection Act
1420,412626,116282, https://www.govtrack.us/congress/votes/114-2015/h112 ,Yea,H.R. 749: Passenger Rail Reform and Investment Act of 2015
1421,412626,116504, https://www.govtrack.us/congress/votes/114-2015/h223 ,No,H.R. 36: Pain-Capable Unborn Child Protection Act
1422,412626,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
